ts,time,pkg,core16,core20,nvme,pl1,gpu_temp,gpu_power,gpu_util,train_tag
1788401771,10:16:11,36.0,32.0,35.0,58,4095,45,21.14,14,ep8
1788401776,10:16:16,48.0,48.0,44.0,58,4095,45,21.17,14,ep8
1788401781,10:16:21,36.0,32.0,35.0,58,4095,44,15.79,5,ep8
1788401786,10:16:26,36.0,32.0,35.0,58,4095,44,15.23,5,ep8
1788401791,10:16:31,36.0,32.0,35.0,58,4095,44,15.16,5,ep8
1788401796,10:16:36,36.0,31.0,34.0,58,4095,44,15.12,4,ep8
1788401801,10:16:41,36.0,32.0,35.0,58,4095,44,15.01,6,ep8
1788401806,10:16:46,36.0,31.0,34.0,58,4095,44,15.07,6,ep8
1788401811,10:16:51,36.0,32.0,35.0,58,4095,44,15.11,5,ep8
1788401816,10:16:56,36.0,32.0,35.0,58,4095,44,15.40,5,ep8
1788401822,10:17:02,37.0,32.0,35.0,58,4095,44,15.21,6,ep8
1788401827,10:17:07,37.0,30.0,35.0,58,4095,44,15.44,6,ep8
1788401832,10:17:12,36.0,34.0,35.0,58,4095,44,15.16,6,ep8
1788401837,10:17:17,37.0,31.0,35.0,58,4095,44,15.27,5,ep8
1788401842,10:17:22,37.0,31.0,35.0,58,4095,44,15.03,5,ep8
1788401847,10:17:27,36.0,32.0,35.0,58,4095,44,15.19,5,ep8
1788401852,10:17:32,36.0,31.0,35.0,58,4095,44,15.22,5,ep8
1788401857,10:17:37,36.0,31.0,35.0,58,4095,44,15.05,5,ep8
1788401862,10:17:42,37.0,31.0,35.0,58,4095,44,15.07,6,ep8
1788401867,10:17:47,37.0,32.0,34.0,58,4095,44,14.98,6,ep8
1788401872,10:17:52,36.0,32.0,35.0,58,4095,44,15.37,5,ep8
1788401877,10:17:57,37.0,32.0,35.0,58,4095,44,15.12,5,ep8
1788401882,10:18:02,37.0,32.0,37.0,58,4095,44,15.22,6,ep8
1788401888,10:18:08,37.0,32.0,35.0,58,4095,44,15.27,6,ep8
1788401893,10:18:13,36.0,32.0,36.0,58,4095,44,15.03,6,ep8
1788401898,10:18:18,36.0,31.0,35.0,58,4095,44,15.03,5,ep8
1788401903,10:18:23,36.0,32.0,35.0,58,4095,44,15.20,5,ep8
1788401908,10:18:28,37.0,31.0,35.0,58,4095,44,15.37,5,ep8
1788401913,10:18:33,37.0,30.0,33.0,58,4095,44,15.09,5,ep8
1788401918,10:18:38,36.0,31.0,35.0,58,4095,44,15.05,6,ep8
1788401923,10:18:43,37.0,32.0,33.0,58,4095,44,15.24,6,ep8
1788401928,10:18:48,36.0,31.0,35.0,58,4095,44,17.32,5,ep8
1788401933,10:18:53,67.0,44.0,67.0,59,4095,44,15.32,5,ep8
1788401938,10:18:58,37.0,32.0,35.0,59,4095,44,15.24,5,ep8
1788401944,10:19:04,37.0,32.0,35.0,58,4095,44,15.22,5,ep8
1788401949,10:19:09,37.0,32.0,36.0,59,4095,44,16.94,5,ep8
1788401954,10:19:14,37.0,34.0,36.0,58,4095,44,15.25,7,ep8
1788404967,11:09:27,48.0,36.0,48.0,50,4095,33,[No data],0,ep8
1788404973,11:09:33,35.0,30.0,32.0,50,4095,34,55.59,0,ep8
1788404978,11:09:38,82.0,57.0,82.0,53,4095,34,56.03,0,ep8
1788404983,11:09:43,50.0,50.0,45.0,52,4095,32,7.64,0,ep8
1788404988,11:09:48,52.0,52.0,36.0,51,4095,32,7.23,0,ep8
1788404993,11:09:53,52.0,52.0,37.0,50,4095,32,7.12,0,ep8
1788404998,11:09:58,36.0,31.0,33.0,51,4095,32,7.32,0,ep8
1788405003,11:10:03,36.0,32.0,33.0,50,4095,32,7.03,0,ep8
1788405008,11:10:08,35.0,31.0,32.0,51,4095,32,7.03,0,ep8
1788405013,11:10:13,35.0,31.0,32.0,51,4095,32,7.65,0,ep8
1788405018,11:10:18,35.0,29.0,32.0,51,4095,32,6.95,0,ep8
1788405023,11:10:23,35.0,31.0,32.0,51,4095,32,7.00,0,ep8
1788405028,11:10:28,35.0,30.0,34.0,51,4095,32,6.98,0,ep8
1788405034,11:10:34,48.0,45.0,48.0,51,4095,32,7.27,0,ep8
1788405039,11:10:39,35.0,31.0,32.0,55,4095,32,6.96,0,ep8
1788405044,11:10:44,35.0,31.0,33.0,55,4095,32,6.98,0,ep8
1788405049,11:10:49,35.0,30.0,32.0,54,4095,32,7.73,0,ep8
1788405054,11:10:54,34.0,30.0,32.0,55,4095,32,7.01,0,ep8
1788405059,11:10:59,35.0,31.0,33.0,55,4095,33,6.98,0,ep8
1788405064,11:11:04,35.0,31.0,33.0,55,4095,33,7.12,0,ep8
1788405069,11:11:09,35.0,31.0,34.0,55,4095,33,6.96,0,ep8
1788405074,11:11:14,35.0,31.0,32.0,55,4095,33,7.09,0,ep8
1788405079,11:11:19,36.0,31.0,32.0,55,4095,33,7.10,0,ep8
1788405085,11:11:25,35.0,30.0,32.0,55,4095,33,7.75,0,ep8
1788405090,11:11:30,36.0,30.0,32.0,56,4095,33,6.93,0,ep8
1788405095,11:11:35,35.0,31.0,33.0,55,4095,33,6.97,0,ep8
1788405100,11:11:40,35.0,31.0,33.0,56,4095,33,7.45,0,ep8
1788405105,11:11:45,34.0,31.0,31.0,56,4095,33,6.95,0,ep8
1788405110,11:11:50,35.0,30.0,31.0,56,4095,33,7.09,0,ep8
1788405115,11:11:55,35.0,31.0,32.0,56,4095,33,7.22,0,ep8
1788405120,11:12:00,35.0,30.0,32.0,56,4095,33,7.49,0,ep8
1788405125,11:12:05,34.0,29.0,33.0,56,4095,33,7.04,0,ep8
1788405130,11:12:10,35.0,29.0,31.0,56,4095,33,7.08,0,ep8
1788405135,11:12:15,35.0,31.0,32.0,57,4095,34,7.66,0,ep8
1788405140,11:12:20,35.0,30.0,32.0,56,4095,34,7.01,0,ep8
1788405146,11:12:26,35.0,31.0,33.0,57,4095,34,7.00,0,ep8
1788405151,11:12:31,35.0,30.0,32.0,57,4095,34,7.19,0,ep8
1788405156,11:12:36,34.0,31.0,32.0,56,4095,34,7.33,0,ep8
1788405161,11:12:41,35.0,30.0,32.0,57,4095,34,7.06,0,ep8
1788405166,11:12:46,35.0,31.0,32.0,57,4095,34,7.02,0,ep8
1788405171,11:12:51,35.0,30.0,32.0,57,4095,34,7.79,0,ep8
1788405176,11:12:56,35.0,30.0,32.0,57,4095,34,6.93,0,ep8
1788405181,11:13:01,34.0,31.0,32.0,58,4095,34,7.51,0,ep8
1788405186,11:13:06,53.0,31.0,53.0,57,4095,34,7.09,0,ep8
1788405191,11:13:11,34.0,29.0,33.0,57,4095,34,7.37,0,ep8
1788405196,11:13:16,34.0,30.0,32.0,58,4095,34,7.15,0,ep8
1788405202,11:13:22,34.0,31.0,32.0,58,4095,34,7.04,0,ep8
1788405207,11:13:27,35.0,29.0,33.0,58,4095,34,7.66,0,ep8
1788405212,11:13:32,35.0,29.0,30.0,58,4095,34,6.97,0,ep8
1788405217,11:13:37,35.0,30.0,31.0,58,4095,34,6.96,0,ep8
1788405222,11:13:42,35.0,31.0,33.0,58,4095,34,7.09,0,ep8
1788405227,11:13:47,36.0,32.0,33.0,58,4095,35,7.20,0,ep8
1788405232,11:13:52,35.0,31.0,32.0,58,4095,35,7.05,0,ep8
1788405237,11:13:57,35.0,30.0,32.0,58,4095,35,7.15,0,ep8
1788405243,11:14:03,35.0,30.0,33.0,58,4095,35,7.42,0,ep8
1788405248,11:14:08,36.0,30.0,32.0,58,4095,35,7.03,0,ep8
1788405253,11:14:13,34.0,30.0,32.0,58,4095,35,6.99,0,ep8
1788405258,11:14:18,35.0,30.0,33.0,59,4095,35,7.07,0,ep8
1788405263,11:14:23,34.0,31.0,32.0,58,4095,35,7.23,0,ep8
1788405268,11:14:28,34.0,31.0,32.0,58,4095,35,6.87,0,ep8
1788405280,11:14:40,34.0,30.0,32.0,58,4095,35,6.97,0,ep8
1788405285,11:14:45,35.0,31.0,33.0,59,4095,35,11.37,1,ep8
1788405290,11:14:50,35.0,30.0,33.0,58,4095,35,9.34,1,ep8
1788405295,11:14:55,35.0,30.0,32.0,58,4095,35,5.77,0,ep8
1788405300,11:15:00,35.0,31.0,32.0,59,4095,35,6.65,0,ep8
1788405305,11:15:05,35.0,31.0,31.0,59,4095,35,5.82,0,ep8
1788405310,11:15:10,35.0,30.0,32.0,59,4095,35,5.78,0,ep8
1788405315,11:15:15,36.0,31.0,32.0,59,4095,35,5.70,0,ep8
1788405320,11:15:20,35.0,31.0,32.0,59,4095,35,5.89,0,ep8
1788405325,11:15:25,35.0,31.0,32.0,59,4095,35,5.60,0,ep8
1788405331,11:15:31,35.0,30.0,32.0,59,4095,35,5.65,0,ep8
1788405336,11:15:36,35.0,31.0,31.0,59,4095,35,6.45,0,ep8
1788405341,11:15:41,35.0,30.0,33.0,59,4095,35,5.49,0,ep8
1788405346,11:15:46,34.0,31.0,31.0,59,4095,36,5.66,0,ep8
1788405351,11:15:51,34.0,31.0,33.0,59,4095,36,5.62,0,ep8
1788405356,11:15:56,35.0,31.0,33.0,59,4095,36,5.87,0,ep8
1788405361,11:16:01,34.0,31.0,32.0,59,4095,36,6.23,0,ep8
1788405366,11:16:06,35.0,31.0,33.0,60,4095,36,5.53,0,ep8
1788405371,11:16:11,35.0,31.0,33.0,60,4095,36,6.43,0,ep8
1788405377,11:16:17,35.0,31.0,32.0,60,4095,36,5.59,0,ep8
1788405382,11:16:22,36.0,31.0,32.0,60,4095,36,5.60,0,ep8
1788405387,11:16:27,35.0,31.0,33.0,60,4095,36,5.74,0,ep8
1788405392,11:16:32,35.0,30.0,33.0,60,4095,36,5.93,0,ep8
1788405397,11:16:37,35.0,30.0,32.0,60,4095,36,5.56,0,ep8
1788405402,11:16:42,34.0,31.0,33.0,60,4095,36,5.62,0,ep8
1788405407,11:16:47,35.0,31.0,32.0,60,4095,36,6.33,0,ep8
1788405412,11:16:52,35.0,31.0,32.0,60,4095,36,5.57,0,ep8
1788405417,11:16:57,35.0,31.0,32.0,60,4095,36,5.65,0,ep8
1788405422,11:17:02,35.0,31.0,31.0,60,4095,36,5.60,0,ep8
1788405428,11:17:08,35.0,31.0,32.0,60,4095,36,5.58,0,ep8
1788405433,11:17:13,35.0,31.0,33.0,60,4095,36,5.58,0,ep8
1788405438,11:17:18,35.0,31.0,32.0,60,4095,36,5.68,0,ep8
1788405443,11:17:23,36.0,31.0,32.0,60,4095,36,6.46,0,ep8
1788405448,11:17:28,36.0,31.0,33.0,60,4095,36,5.64,0,ep8
1788405453,11:17:33,36.0,31.0,34.0,60,4095,36,5.75,0,ep8
1788405458,11:17:38,36.0,31.0,33.0,60,4095,36,6.59,0,ep8
1788405463,11:17:43,35.0,30.0,33.0,60,4095,36,5.71,0,ep8
1788405468,11:17:48,36.0,31.0,33.0,61,4095,36,5.80,0,ep8
1788405473,11:17:53,35.0,30.0,32.0,61,4095,36,5.77,0,ep8
1788405479,11:17:59,35.0,29.0,32.0,61,4095,36,6.20,0,ep8
1788405484,11:18:04,36.0,31.0,32.0,60,4095,36,5.75,0,ep8
1788405489,11:18:09,35.0,31.0,33.0,61,4095,36,5.72,0,ep8
1788405494,11:18:14,36.0,30.0,33.0,61,4095,36,6.55,0,ep8
1788405499,11:18:19,35.0,31.0,33.0,61,4095,36,5.75,0,ep8
1788405504,11:18:24,35.0,31.0,32.0,61,4095,37,5.82,0,ep8
1788405509,11:18:29,35.0,29.0,32.0,61,4095,37,5.90,0,ep8
1788405514,11:18:34,36.0,32.0,34.0,61,4095,37,6.23,0,ep8
1788405519,11:18:39,35.0,31.0,32.0,61,4095,37,5.81,0,ep8
1788405524,11:18:44,35.0,31.0,32.0,60,4095,37,5.69,0,ep8
1788405530,11:18:50,35.0,31.0,31.0,61,4095,37,6.54,0,ep8
1788405535,11:18:55,35.0,31.0,32.0,61,4095,37,5.73,0,ep8
1788405540,11:19:00,35.0,31.0,32.0,61,4095,37,5.97,0,ep8
1788405545,11:19:05,35.0,31.0,32.0,61,4095,37,5.91,0,ep8
1788405550,11:19:10,35.0,31.0,33.0,61,4095,37,6.10,0,ep8
1788405555,11:19:15,35.0,30.0,32.0,61,4095,37,5.67,0,ep8
1788405560,11:19:20,35.0,31.0,32.0,61,4095,37,5.78,0,ep8
1788405565,11:19:25,36.0,30.0,33.0,61,4095,37,6.52,0,ep8
1788405570,11:19:30,36.0,31.0,33.0,61,4095,37,5.72,0,ep8
1788405575,11:19:35,36.0,31.0,31.0,61,4095,37,5.87,0,ep8
1788405581,11:19:41,36.0,31.0,33.0,61,4095,37,5.91,0,ep8
1788405586,11:19:46,35.0,30.0,33.0,61,4095,37,6.68,0,ep8
1788405591,11:19:51,35.0,31.0,33.0,61,4095,37,5.79,0,ep8
1788405596,11:19:56,35.0,31.0,32.0,61,4095,37,5.77,0,ep8
1788405601,11:20:01,35.0,31.0,32.0,61,4095,37,6.66,0,ep8
1788405607,11:20:07,35.0,30.0,32.0,61,4095,37,5.66,0,ep8
1788405612,11:20:12,35.0,31.0,31.0,61,4095,37,5.78,0,ep8
1788405617,11:20:17,36.0,31.0,32.0,61,4095,37,5.77,0,ep8
1788405622,11:20:22,36.0,31.0,32.0,62,4095,37,6.08,0,ep8
1788405627,11:20:27,36.0,31.0,32.0,62,4095,37,5.64,0,ep8
1788405632,11:20:32,36.0,31.0,34.0,61,4095,37,5.59,0,ep8
1788405637,11:20:37,35.0,31.0,32.0,61,4095,37,6.54,0,ep8
1788405642,11:20:42,36.0,31.0,32.0,61,4095,37,5.59,0,ep8
1788405647,11:20:47,36.0,31.0,33.0,61,4095,37,5.79,0,ep8
1788405652,11:20:52,36.0,31.0,33.0,61,4095,37,5.78,0,ep8
1788405657,11:20:57,36.0,31.0,32.0,62,4095,37,6.06,0,ep8
1788405663,11:21:03,36.0,31.0,32.0,61,4095,37,5.68,0,ep8
1788405668,11:21:08,35.0,31.0,33.0,62,4095,37,5.63,0,ep8
1788405673,11:21:13,35.0,31.0,33.0,61,4095,37,6.52,0,ep8
1788405678,11:21:18,35.0,31.0,33.0,61,4095,37,5.62,0,ep8
1788405683,11:21:23,36.0,32.0,33.0,62,4095,37,5.52,0,ep8
1788405688,11:21:28,36.0,30.0,32.0,62,4095,37,5.72,0,ep8
1788405693,11:21:33,36.0,31.0,32.0,62,4095,37,5.74,0,ep8
1788405698,11:21:38,37.0,31.0,33.0,62,4095,37,5.45,0,ep8
1788405703,11:21:43,36.0,31.0,33.0,62,4095,38,5.66,0,ep8
1788405708,11:21:48,35.0,31.0,33.0,62,4095,38,6.30,0,ep8
1788405713,11:21:53,36.0,31.0,32.0,62,4095,38,5.64,0,ep8
1788405718,11:21:58,36.0,30.0,32.0,62,4095,38,5.62,0,ep8
1788405724,11:22:04,36.0,31.0,32.0,62,4095,38,5.75,0,ep8
1788405729,11:22:09,36.0,31.0,33.0,62,4095,38,5.92,0,ep8
1788405734,11:22:14,35.0,31.0,32.0,62,4095,38,5.63,0,ep8
1788405739,11:22:19,36.0,31.0,32.0,62,4095,38,5.61,0,ep8
1788405744,11:22:24,36.0,31.0,32.0,62,4095,38,6.34,0,ep8
1788405749,11:22:29,36.0,31.0,32.0,62,4095,38,5.60,0,ep8
1788405754,11:22:34,36.0,31.0,33.0,62,4095,38,5.55,0,ep8
1788405759,11:22:39,36.0,31.0,34.0,62,4095,38,6.42,0,ep8
1788405764,11:22:44,36.0,31.0,33.0,62,4095,38,5.61,0,ep8
1788405769,11:22:49,36.0,31.0,33.0,62,4095,38,5.61,0,ep8
1788405774,11:22:54,36.0,30.0,32.0,62,4095,38,5.68,0,ep8
1788405780,11:23:00,36.0,30.0,32.0,62,4095,38,6.17,0,ep8
1788405785,11:23:05,36.0,31.0,33.0,62,4095,38,5.59,0,ep8
1788405790,11:23:10,36.0,30.0,33.0,62,4095,38,5.64,0,ep8
1788405795,11:23:15,36.0,30.0,32.0,62,4095,38,6.36,0,ep8
1788405800,11:23:20,37.0,31.0,33.0,62,4095,38,5.56,0,ep8
1788405805,11:23:25,37.0,31.0,32.0,62,4095,38,5.63,0,ep8
1788405810,11:23:30,36.0,31.0,33.0,62,4095,38,5.75,0,ep8
1788405815,11:23:35,36.0,31.0,33.0,62,4095,38,5.85,0,ep8
1788405820,11:23:40,36.0,31.0,32.0,62,4095,38,5.59,0,ep8
1788405826,11:23:46,36.0,30.0,33.0,62,4095,38,5.60,0,ep8
1788405831,11:23:51,36.0,31.0,34.0,62,4095,38,6.43,0,ep8
1788405836,11:23:56,36.0,31.0,34.0,62,4095,38,5.55,0,ep8
1788405841,11:24:01,36.0,31.0,33.0,62,4095,38,6.47,0,ep8
1788405846,11:24:06,36.0,31.0,34.0,62,4095,38,5.75,0,ep8
1788405851,11:24:11,35.0,31.0,33.0,62,4095,38,5.94,0,ep8
1788405856,11:24:16,36.0,31.0,34.0,62,4095,38,5.61,0,ep8
1788405861,11:24:21,36.0,31.0,32.0,62,4095,38,5.69,0,ep8
1788405866,11:24:26,36.0,31.0,35.0,62,4095,38,6.33,0,ep8
1788405871,11:24:31,36.0,31.0,33.0,62,4095,38,5.68,0,ep8
1788405877,11:24:37,36.0,31.0,33.0,62,4095,38,5.60,0,ep8
1788405882,11:24:42,36.0,31.0,33.0,62,4095,38,5.71,0,ep8
1788405887,11:24:47,36.0,31.0,33.0,62,4095,38,6.02,0,ep8
1788405892,11:24:52,37.0,31.0,32.0,62,4095,38,5.52,0,ep8
1788405897,11:24:57,36.0,31.0,34.0,62,4095,38,5.62,0,ep8
1788405902,11:25:02,36.0,30.0,32.0,62,4095,38,6.46,0,ep8
1788405908,11:25:08,36.0,31.0,32.0,62,4095,38,5.79,0,ep8
1788405913,11:25:13,36.0,31.0,35.0,62,4095,38,5.78,0,ep8
1788405918,11:25:18,36.0,31.0,33.0,62,4095,38,5.72,0,ep8
1788405923,11:25:23,36.0,31.0,33.0,63,4095,38,6.12,0,ep8
1788405928,11:25:28,36.0,31.0,33.0,63,4095,38,5.54,0,ep8
1788405933,11:25:33,36.0,31.0,32.0,62,4095,38,5.63,0,ep8
1788405938,11:25:38,36.0,31.0,33.0,63,4095,38,6.61,0,ep8
1788405943,11:25:43,36.0,31.0,32.0,62,4095,38,5.69,0,ep8
1788405949,11:25:49,36.0,31.0,33.0,62,4095,38,5.62,0,ep8
1788405954,11:25:54,37.0,31.0,33.0,62,4095,38,5.71,0,ep8
1788405959,11:25:59,36.0,31.0,33.0,62,4095,38,5.97,0,ep8
1788405964,11:26:04,36.0,31.0,33.0,62,4095,38,5.58,0,ep8
1788405969,11:26:09,36.0,31.0,33.0,63,4095,38,5.60,0,ep8
1788405974,11:26:14,37.0,31.0,32.0,63,4095,38,6.28,0,ep8
1788405979,11:26:19,36.0,31.0,32.0,63,4095,38,5.55,0,ep8
1788405984,11:26:24,36.0,31.0,32.0,62,4095,38,5.53,0,ep8
1788405989,11:26:29,36.0,32.0,33.0,62,4095,38,5.62,0,ep8
1788405994,11:26:34,36.0,31.0,33.0,63,4095,38,5.90,0,ep8
1788405999,11:26:39,36.0,31.0,32.0,63,4095,38,5.59,0,ep8
1788406005,11:26:45,36.0,31.0,33.0,63,4095,38,5.63,0,ep8
1788406010,11:26:50,36.0,29.0,33.0,62,4095,38,6.41,0,ep8
1788406015,11:26:55,36.0,31.0,34.0,62,4095,38,5.56,0,ep8
1788406020,11:27:00,36.0,32.0,32.0,63,4095,39,5.87,0,ep8
1788406025,11:27:05,36.0,31.0,33.0,63,4095,38,5.66,0,ep8
1788406030,11:27:10,35.0,31.0,32.0,62,4095,39,5.77,0,ep8
1788406035,11:27:15,36.0,31.0,33.0,63,4095,39,5.55,0,ep8
1788406040,11:27:20,36.0,30.0,34.0,63,4095,39,5.56,0,ep8
1788406045,11:27:25,36.0,31.0,32.0,63,4095,39,6.29,0,ep8
1788406050,11:27:30,36.0,31.0,33.0,63,4095,39,5.55,0,ep8
1788406055,11:27:35,36.0,31.0,34.0,62,4095,39,5.52,0,ep8
1788406061,11:27:41,36.0,31.0,35.0,63,4095,39,5.58,0,ep8
1788406066,11:27:46,36.0,31.0,33.0,62,4095,39,5.61,0,ep8
1788406071,11:27:51,37.0,31.0,33.0,63,4095,39,5.37,0,ep8
1788406076,11:27:56,36.0,34.0,35.0,63,4095,39,5.54,0,ep8
1788406081,11:28:01,36.0,31.0,33.0,63,4095,39,6.33,0,ep8
1788406086,11:28:06,36.0,31.0,33.0,63,4095,39,5.42,0,ep8
1788406091,11:28:11,36.0,31.0,33.0,63,4095,39,5.45,0,ep8
1788406096,11:28:16,36.0,31.0,33.0,63,4095,39,6.21,0,ep8
1788406101,11:28:21,36.0,31.0,33.0,63,4095,39,5.27,0,ep8
1788406106,11:28:26,36.0,30.0,34.0,63,4095,39,5.40,0,ep8
1788406111,11:28:31,36.0,31.0,33.0,62,4095,39,5.47,0,ep8
1788406117,11:28:37,36.0,31.0,33.0,63,4095,39,5.77,0,ep8
1788406122,11:28:42,36.0,31.0,34.0,63,4095,39,5.41,0,ep8
1788406127,11:28:47,36.0,32.0,32.0,63,4095,39,5.46,0,ep8
1788406132,11:28:52,35.0,32.0,33.0,63,4095,39,6.45,0,ep8
1788406137,11:28:57,36.0,32.0,33.0,63,4095,39,5.42,0,ep8
1788406142,11:29:02,36.0,31.0,33.0,63,4095,39,5.50,0,ep8
1788406147,11:29:07,36.0,31.0,34.0,63,4095,39,5.48,0,ep8
1788406152,11:29:12,35.0,31.0,32.0,63,4095,39,5.74,0,ep8
1788406157,11:29:17,36.0,30.0,32.0,63,4095,39,5.39,0,ep8
1788406162,11:29:22,36.0,31.0,32.0,63,4095,39,5.42,0,ep8
1788406167,11:29:27,36.0,32.0,33.0,62,4095,39,6.29,0,ep8
1788406173,11:29:33,36.0,31.0,33.0,63,4095,39,5.42,0,ep8
1788406178,11:29:38,36.0,31.0,33.0,63,4095,39,5.39,0,ep8
1788406183,11:29:43,36.0,31.0,33.0,63,4095,39,5.48,0,ep8
1788406188,11:29:48,36.0,31.0,33.0,63,4095,39,5.77,0,ep8
1788406193,11:29:53,35.0,31.0,33.0,63,4095,39,5.39,0,ep8
1788406199,11:29:59,35.0,32.0,33.0,63,4095,39,5.41,0,ep8
1788406204,11:30:04,36.0,32.0,35.0,63,4095,39,5.98,0,ep8
1788406209,11:30:09,36.0,32.0,34.0,63,4095,39,5.34,0,ep8
1788406214,11:30:14,36.0,31.0,34.0,63,4095,39,5.33,0,ep8
1788406219,11:30:19,36.0,31.0,33.0,63,4095,39,5.46,0,ep8
1788406224,11:30:24,36.0,31.0,34.0,63,4095,39,5.72,0,ep8
1788406229,11:30:29,36.0,31.0,33.0,63,4095,39,5.44,0,ep8
1788406234,11:30:34,35.0,31.0,33.0,63,4095,39,5.48,0,ep8
1788406239,11:30:39,35.0,30.0,33.0,63,4095,39,6.22,0,ep8
1788406244,11:30:44,36.0,31.0,34.0,63,4095,39,5.40,0,ep8
1788406250,11:30:50,36.0,31.0,34.0,63,4095,39,5.41,0,ep8
1788406255,11:30:55,36.0,31.0,33.0,63,4095,39,5.48,0,ep8
1788406260,11:31:00,36.0,32.0,33.0,63,4095,39,5.86,0,ep8
1788406265,11:31:05,36.0,31.0,33.0,63,4095,39,5.39,0,ep8
1788406270,11:31:10,36.0,31.0,34.0,63,4095,39,5.40,0,ep8
1788406275,11:31:15,36.0,31.0,34.0,63,4095,39,6.22,0,ep8
1788406280,11:31:20,36.0,30.0,34.0,63,4095,39,5.28,0,ep8
1788406285,11:31:25,36.0,31.0,34.0,63,4095,39,5.39,0,ep8
1788406290,11:31:30,36.0,31.0,35.0,63,4095,39,5.42,0,ep8
1788406295,11:31:35,36.0,31.0,34.0,63,4095,39,5.67,0,ep8
1788406300,11:31:40,36.0,31.0,34.0,63,4095,39,5.32,0,ep8
1788406306,11:31:46,36.0,31.0,33.0,63,4095,39,5.33,0,ep8
1788406311,11:31:51,36.0,32.0,33.0,63,4095,39,6.07,0,ep8
1788406316,11:31:56,36.0,32.0,33.0,63,4095,39,5.38,0,ep8
1788406321,11:32:01,36.0,32.0,35.0,63,4095,39,5.81,0,ep8
1788406326,11:32:06,36.0,31.0,34.0,63,4095,39,5.51,0,ep8
1788406331,11:32:11,36.0,31.0,34.0,63,4095,39,5.67,0,ep8
1788406336,11:32:16,36.0,32.0,35.0,63,4095,39,5.35,0,ep8
1788406341,11:32:21,36.0,31.0,34.0,63,4095,39,5.47,0,ep8
1788406346,11:32:26,36.0,31.0,34.0,63,4095,39,6.32,0,ep8
1788406351,11:32:31,36.0,32.0,32.0,63,4095,39,5.44,0,ep8
1788406357,11:32:37,36.0,32.0,34.0,63,4095,39,5.52,0,ep8
1788406362,11:32:42,35.0,32.0,33.0,63,4095,39,5.55,0,ep8
1788406367,11:32:47,35.0,31.0,33.0,63,4095,39,5.68,0,ep8
1788406372,11:32:52,36.0,31.0,34.0,64,4095,39,5.46,0,ep8
1788406377,11:32:57,36.0,31.0,33.0,63,4095,39,5.44,0,ep8
1788406382,11:33:02,36.0,31.0,34.0,63,4095,39,5.84,0,ep8
1788406387,11:33:07,36.0,31.0,34.0,64,4095,39,5.28,0,ep8
1788406392,11:33:12,37.0,31.0,33.0,63,4095,39,5.32,0,ep8
1788406397,11:33:17,36.0,31.0,34.0,63,4095,39,5.41,0,ep8
1788406402,11:33:22,35.0,31.0,32.0,63,4095,39,5.30,0,ep8
1788406407,11:33:27,36.0,31.0,33.0,63,4095,39,5.26,0,ep8
1788406413,11:33:33,36.0,32.0,34.0,63,4095,39,5.40,0,ep8
1788406418,11:33:38,36.0,31.0,34.0,63,4095,39,6.18,0,ep8
1788406423,11:33:43,37.0,31.0,33.0,64,4095,39,5.34,0,ep8
1788406428,11:33:48,36.0,31.0,33.0,63,4095,39,5.57,0,ep8
1788406433,11:33:53,36.0,31.0,33.0,63,4095,39,6.24,0,ep8
1788406438,11:33:58,36.0,31.0,33.0,63,4095,39,5.47,0,ep8
1788406443,11:34:03,36.0,31.0,33.0,63,4095,39,5.44,0,ep8
1788406448,11:34:08,36.0,31.0,35.0,63,4095,39,5.51,0,ep8
1788406453,11:34:13,36.0,31.0,35.0,63,4095,39,5.89,0,ep8
1788406458,11:34:18,36.0,31.0,34.0,63,4095,39,5.40,0,ep8
1788406463,11:34:23,36.0,31.0,33.0,63,4095,39,5.47,0,ep8
1788406468,11:34:28,36.0,31.0,32.0,63,4095,39,6.14,0,ep8
1788406474,11:34:34,35.0,31.0,34.0,64,4095,39,5.37,0,ep8
1788406479,11:34:39,36.0,31.0,33.0,63,4095,39,5.43,0,ep8
1788406484,11:34:44,36.0,31.0,33.0,63,4095,39,5.41,0,ep8
1788406489,11:34:49,36.0,31.0,34.0,63,4095,39,5.82,0,ep8
1788406494,11:34:54,36.0,30.0,33.0,64,4095,39,5.46,0,ep8
1788406499,11:34:59,36.0,30.0,33.0,63,4095,39,5.45,0,ep8
1788406505,11:35:05,39.0,39.0,33.0,63,4095,39,6.15,0,ep8
1788406510,11:35:10,36.0,31.0,33.0,63,4095,39,5.47,0,ep8
1788406515,11:35:15,36.0,31.0,34.0,63,4095,39,5.42,0,ep8
1788406520,11:35:20,36.0,32.0,34.0,63,4095,39,5.64,0,ep8
1788406525,11:35:25,36.0,31.0,32.0,63,4095,40,5.97,0,ep8
1788406530,11:35:30,36.0,31.0,33.0,63,4095,39,5.50,0,ep8
1788406535,11:35:35,36.0,31.0,33.0,63,4095,39,5.54,0,ep8
1788406540,11:35:40,37.0,31.0,33.0,63,4095,39,6.34,0,ep8
1788406545,11:35:45,36.0,31.0,35.0,63,4095,39,5.51,0,ep8
1788406550,11:35:50,36.0,32.0,34.0,63,4095,39,5.43,0,ep8
1788406556,11:35:56,36.0,31.0,33.0,63,4095,39,5.43,0,ep8
